vehicle_id,origin_id,KEY_CODE,vehicle_kind,person_type,type_label,passenger_equivalent,arrived,duration,stranded_main,long_stopped
veh_full_origin_0139_0030,origin_0139,5439074931,private_car,type2,car_elderly,2.3,True,1216.0,False,False
veh_full_origin_0139_0031,origin_0139,5439074931,private_car,type2,car_elderly,2.3,True,5263.0,False,True
veh_full_origin_0140_0001,origin_0140,5439074932,private_car,type1,car_non_elderly,2.3,True,5122.0,False,True
veh_full_origin_0140_0002,origin_0140,5439074932,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0140_0003,origin_0140,5439074932,private_car,type1,car_non_elderly,2.3,True,6370.0,False,True
veh_full_origin_0140_0004,origin_0140,5439074932,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0140_0005,origin_0140,5439074932,private_car,type1,car_non_elderly,2.3,True,5436.0,False,True
veh_full_origin_0140_0006,origin_0140,5439074932,private_car,type1,car_non_elderly,2.3,True,4939.0,False,True
veh_full_origin_0140_0007,origin_0140,5439074932,private_car,type1,car_non_elderly,2.3,True,5344.0,False,True
veh_full_origin_0140_0008,origin_0140,5439074932,private_car,type1,car_non_elderly,2.3,True,5447.0,False,True
veh_full_origin_0140_0009,origin_0140,5439074932,private_car,type1,car_non_elderly,2.3,True,5180.0,False,True
veh_full_origin_0140_0010,origin_0140,5439074932,private_car,type2,car_elderly,2.3,True,5504.0,False,True
veh_full_origin_0140_0011,origin_0140,5439074932,private_car,type2,car_elderly,2.3,True,5396.0,False,True
veh_full_origin_0140_0012,origin_0140,5439074932,private_car,type2,car_elderly,2.3,True,5539.0,False,True
veh_full_origin_0140_0013,origin_0140,5439074932,private_car,type2,car_elderly,2.3,True,5376.0,False,True
veh_full_origin_0141_0001,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,True,5279.0,False,True
veh_full_origin_0141_0002,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,True,5390.0,False,True
veh_full_origin_0141_0003,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,True,5574.0,False,True
veh_full_origin_0141_0004,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,True,5582.0,False,True
veh_full_origin_0141_0005,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0141_0006,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,True,5690.0,False,True
veh_full_origin_0141_0007,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0141_0008,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0141_0009,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,True,5748.0,False,True
veh_full_origin_0141_0010,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,True,5890.0,False,True
veh_full_origin_0141_0011,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,True,5893.0,False,True
veh_full_origin_0141_0012,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0141_0013,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0141_0014,origin_0141,5439074933,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0141_0015,origin_0141,5439074933,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0141_0016,origin_0141,5439074933,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0141_0017,origin_0141,5439074933,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0141_0018,origin_0141,5439074933,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0141_0019,origin_0141,5439074933,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0141_0020,origin_0141,5439074933,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0142_0001,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,2224.0,False,False
veh_full_origin_0142_0002,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0142_0003,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,5082.0,False,True
veh_full_origin_0142_0004,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,6562.0,False,True
veh_full_origin_0142_0005,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,8191.0,False,True
veh_full_origin_0142_0006,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,8183.0,False,True
veh_full_origin_0142_0007,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,5336.0,False,True
veh_full_origin_0142_0008,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,6331.0,False,True
veh_full_origin_0142_0009,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,5077.0,False,True
veh_full_origin_0142_0010,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,5098.0,False,True
veh_full_origin_0142_0011,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,4902.0,False,True
veh_full_origin_0142_0012,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,5352.0,False,True
veh_full_origin_0142_0013,origin_0142,5439074941,private_car,type1,car_non_elderly,2.3,True,5049.0,False,True
veh_full_origin_0142_0014,origin_0142,5439074941,private_car,type2,car_elderly,2.3,True,5080.0,False,True
veh_full_origin_0142_0015,origin_0142,5439074941,private_car,type2,car_elderly,2.3,True,5505.0,False,True
veh_full_origin_0142_0016,origin_0142,5439074941,private_car,type2,car_elderly,2.3,True,5809.0,False,True
veh_full_origin_0143_0001,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,6167.0,False,True
veh_full_origin_0143_0002,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,5065.0,False,True
veh_full_origin_0143_0003,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,2174.0,False,False
veh_full_origin_0143_0004,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,5586.0,False,True
veh_full_origin_0143_0005,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,6106.0,False,True
veh_full_origin_0143_0006,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,5421.0,False,True
veh_full_origin_0143_0007,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,2168.0,False,False
veh_full_origin_0143_0008,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,6421.0,False,True
veh_full_origin_0143_0009,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,5417.0,False,True
veh_full_origin_0143_0010,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0143_0011,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,4728.0,False,True
veh_full_origin_0143_0012,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,5136.0,False,True
veh_full_origin_0143_0013,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,4275.0,False,False
veh_full_origin_0143_0014,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,2155.0,False,False
veh_full_origin_0143_0015,origin_0143,5439074943,private_car,type1,car_non_elderly,2.3,True,2235.0,False,False
veh_full_origin_0143_0016,origin_0143,5439074943,private_car,type2,car_elderly,2.3,True,5869.0,False,True
veh_full_origin_0143_0017,origin_0143,5439074943,private_car,type2,car_elderly,2.3,True,5873.0,False,True
veh_full_origin_0143_0018,origin_0143,5439074943,private_car,type2,car_elderly,2.3,True,5352.0,False,True
veh_full_origin_0143_0019,origin_0143,5439074943,private_car,type2,car_elderly,2.3,True,5354.0,False,True
veh_full_origin_0143_0020,origin_0143,5439074943,private_car,type2,car_elderly,2.3,True,5400.0,False,True
veh_full_origin_0143_0021,origin_0143,5439074943,private_car,type2,car_elderly,2.3,True,6159.0,False,True
veh_full_origin_0144_0001,origin_0144,5439075514,private_car,type1,car_non_elderly,2.3,True,997.0,False,False
veh_full_origin_0144_0002,origin_0144,5439075514,private_car,type1,car_non_elderly,2.3,True,599.0,False,False
veh_full_origin_0144_0003,origin_0144,5439075514,private_car,type1,car_non_elderly,2.3,True,603.0,False,False
veh_full_origin_0144_0004,origin_0144,5439075514,private_car,type1,car_non_elderly,2.3,True,996.0,False,False
veh_full_origin_0144_0005,origin_0144,5439075514,private_car,type1,car_non_elderly,2.3,True,607.0,False,False
veh_full_origin_0144_0006,origin_0144,5439075514,private_car,type1,car_non_elderly,2.3,True,553.0,False,False
veh_full_origin_0144_0007,origin_0144,5439075514,private_car,type1,car_non_elderly,2.3,True,734.0,False,False
veh_full_origin_0144_0008,origin_0144,5439075514,private_car,type1,car_non_elderly,2.3,True,609.0,False,False
veh_full_origin_0144_0009,origin_0144,5439075514,private_car,type2,car_elderly,2.3,True,625.0,False,False
veh_full_origin_0144_0010,origin_0144,5439075514,private_car,type2,car_elderly,2.3,True,825.0,False,False
veh_full_origin_0144_0011,origin_0144,5439075514,private_car,type2,car_elderly,2.3,True,902.0,False,False
veh_full_origin_0145_0001,origin_0145,5439075524,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0145_0002,origin_0145,5439075524,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0145_0003,origin_0145,5439075524,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0001,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0002,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0003,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0004,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0005,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0006,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0007,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0008,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0009,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0010,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0011,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0012,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0013,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0014,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0015,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0016,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0017,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0018,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0019,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0020,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0021,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0022,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0023,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0024,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0025,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0026,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0027,origin_0146,5439075533,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0146_0028,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0029,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0030,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0031,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0032,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0033,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0034,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0035,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0036,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0037,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0038,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0039,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0040,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0041,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0146_0042,origin_0146,5439075533,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0147_0001,origin_0147,5439075534,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0147_0002,origin_0147,5439075534,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0147_0003,origin_0147,5439075534,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0147_0004,origin_0147,5439075534,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0147_0005,origin_0147,5439075534,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0147_0006,origin_0147,5439075534,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0147_0007,origin_0147,5439075534,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0148_0001,origin_0148,5439075613,private_car,type1,car_non_elderly,2.3,True,221.0,False,False
veh_full_origin_0148_0002,origin_0148,5439075613,private_car,type1,car_non_elderly,2.3,True,888.0,False,False
veh_full_origin_0148_0003,origin_0148,5439075613,private_car,type1,car_non_elderly,2.3,True,1027.0,False,False
veh_full_origin_0149_0001,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1150.0,False,False
veh_full_origin_0149_0002,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,821.0,False,False
veh_full_origin_0149_0003,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1275.0,False,False
veh_full_origin_0149_0004,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1323.0,False,False
veh_full_origin_0149_0005,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1215.0,False,False
veh_full_origin_0149_0006,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1227.0,False,False
veh_full_origin_0149_0007,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1232.0,False,False
veh_full_origin_0149_0008,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1248.0,False,False
veh_full_origin_0149_0009,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1265.0,False,False
veh_full_origin_0149_0010,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1266.0,False,False
veh_full_origin_0149_0011,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1315.0,False,False
veh_full_origin_0149_0012,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1265.0,False,False
veh_full_origin_0149_0013,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1355.0,False,False
veh_full_origin_0149_0014,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1322.0,False,False
veh_full_origin_0149_0015,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1334.0,False,False
veh_full_origin_0149_0016,origin_0149,5439075614,private_car,type1,car_non_elderly,2.3,True,1506.0,False,False
veh_full_origin_0149_0017,origin_0149,5439075614,private_car,type2,car_elderly,2.3,True,1459.0,False,False
veh_full_origin_0149_0018,origin_0149,5439075614,private_car,type2,car_elderly,2.3,True,1469.0,False,False
veh_full_origin_0149_0019,origin_0149,5439075614,private_car,type2,car_elderly,2.3,True,2071.0,False,False
veh_full_origin_0149_0020,origin_0149,5439075614,private_car,type2,car_elderly,2.3,True,1684.0,False,False
veh_full_origin_0149_0021,origin_0149,5439075614,private_car,type2,car_elderly,2.3,True,1474.0,False,False
veh_full_origin_0149_0022,origin_0149,5439075614,private_car,type2,car_elderly,2.3,True,1597.0,False,False
veh_full_origin_0149_0023,origin_0149,5439075614,private_car,type2,car_elderly,2.3,True,1584.0,False,False
veh_full_origin_0150_0001,origin_0150,5439075621,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0150_0002,origin_0150,5439075621,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0150_0003,origin_0150,5439075621,private_car,type1,car_non_elderly,2.3,True,1854.0,False,False
veh_full_origin_0150_0004,origin_0150,5439075621,private_car,type1,car_non_elderly,2.3,True,1756.0,False,False
veh_full_origin_0150_0005,origin_0150,5439075621,private_car,type1,car_non_elderly,2.3,True,1859.0,False,False
veh_full_origin_0150_0006,origin_0150,5439075621,private_car,type2,car_elderly,2.3,True,1861.0,False,False
veh_full_origin_0150_0007,origin_0150,5439075621,private_car,type2,car_elderly,2.3,True,1859.0,False,False
veh_full_origin_0150_0008,origin_0150,5439075621,private_car,type2,car_elderly,2.3,True,1833.0,False,False
veh_full_origin_0151_0001,origin_0151,5439075623,private_car,type1,car_non_elderly,2.3,True,580.0,False,False
veh_full_origin_0151_0002,origin_0151,5439075623,private_car,type1,car_non_elderly,2.3,True,1091.0,False,False
veh_full_origin_0151_0003,origin_0151,5439075623,private_car,type1,car_non_elderly,2.3,True,592.0,False,False
veh_full_origin_0151_0004,origin_0151,5439075623,private_car,type1,car_non_elderly,2.3,True,1121.0,False,False
veh_full_origin_0151_0005,origin_0151,5439075623,private_car,type1,car_non_elderly,2.3,True,963.0,False,False
veh_full_origin_0151_0006,origin_0151,5439075623,private_car,type1,car_non_elderly,2.3,True,979.0,False,False
veh_full_origin_0151_0007,origin_0151,5439075623,private_car,type1,car_non_elderly,2.3,True,897.0,False,False
veh_full_origin_0151_0008,origin_0151,5439075623,private_car,type1,car_non_elderly,2.3,True,690.0,False,False
veh_full_origin_0151_0009,origin_0151,5439075623,private_car,type1,car_non_elderly,2.3,True,1203.0,False,False
veh_full_origin_0151_0010,origin_0151,5439075623,private_car,type2,car_elderly,2.3,True,1159.0,False,False
veh_full_origin_0151_0011,origin_0151,5439075623,private_car,type2,car_elderly,2.3,True,1103.0,False,False
veh_full_origin_0151_0012,origin_0151,5439075623,private_car,type2,car_elderly,2.3,True,1121.0,False,False
veh_full_origin_0151_0013,origin_0151,5439075623,private_car,type2,car_elderly,2.3,True,1106.0,False,False
veh_full_origin_0152_0001,origin_0152,5439075624,private_car,type1,car_non_elderly,2.3,True,870.0,False,False
veh_full_origin_0152_0002,origin_0152,5439075624,private_car,type1,car_non_elderly,2.3,True,1201.0,False,False
veh_full_origin_0152_0003,origin_0152,5439075624,private_car,type1,car_non_elderly,2.3,True,1122.0,False,False
veh_full_origin_0152_0004,origin_0152,5439075624,private_car,type1,car_non_elderly,2.3,True,1214.0,False,False
veh_full_origin_0152_0005,origin_0152,5439075624,private_car,type1,car_non_elderly,2.3,True,1180.0,False,False
veh_full_origin_0152_0006,origin_0152,5439075624,private_car,type1,car_non_elderly,2.3,True,1185.0,False,False
veh_full_origin_0152_0007,origin_0152,5439075624,private_car,type2,car_elderly,2.3,True,1301.0,False,False
veh_full_origin_0153_0001,origin_0153,5439075632,private_car,type1,car_non_elderly,2.3,True,1854.0,False,False
veh_full_origin_0153_0002,origin_0153,5439075632,private_car,type1,car_non_elderly,2.3,True,1876.0,False,False
veh_full_origin_0153_0003,origin_0153,5439075632,private_car,type1,car_non_elderly,2.3,True,1877.0,False,False
veh_full_origin_0153_0004,origin_0153,5439075632,private_car,type1,car_non_elderly,2.3,True,1853.0,False,False
veh_full_origin_0153_0005,origin_0153,5439075632,private_car,type1,car_non_elderly,2.3,True,1873.0,False,False
veh_full_origin_0153_0006,origin_0153,5439075632,private_car,type1,car_non_elderly,2.3,True,1774.0,False,False
veh_full_origin_0153_0007,origin_0153,5439075632,private_car,type1,car_non_elderly,2.3,True,1854.0,False,False
veh_full_origin_0153_0008,origin_0153,5439075632,private_car,type1,car_non_elderly,2.3,True,2951.0,False,True
veh_full_origin_0153_0009,origin_0153,5439075632,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0153_0010,origin_0153,5439075632,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0153_0011,origin_0153,5439075632,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0153_0012,origin_0153,5439075632,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0153_0013,origin_0153,5439075632,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0153_0014,origin_0153,5439075632,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0153_0015,origin_0153,5439075632,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0153_0016,origin_0153,5439075632,private_car,type2,car_elderly,2.3,False,,True,True
veh_full_origin_0154_0001,origin_0154,5439075633,private_car,type1,car_non_elderly,2.3,True,498.0,False,False
veh_full_origin_0154_0002,origin_0154,5439075633,private_car,type1,car_non_elderly,2.3,True,402.0,False,False
veh_full_origin_0154_0003,origin_0154,5439075633,private_car,type1,car_non_elderly,2.3,True,395.0,False,False
veh_full_origin_0154_0004,origin_0154,5439075633,private_car,type1,car_non_elderly,2.3,True,414.0,False,False
veh_full_origin_0154_0005,origin_0154,5439075633,private_car,type1,car_non_elderly,2.3,True,425.0,False,False
veh_full_origin_0154_0006,origin_0154,5439075633,private_car,type1,car_non_elderly,2.3,True,402.0,False,False
veh_full_origin_0154_0007,origin_0154,5439075633,private_car,type2,car_elderly,2.3,True,453.0,False,False
veh_full_origin_0154_0008,origin_0154,5439075633,private_car,type2,car_elderly,2.3,True,429.0,False,False
veh_full_origin_0155_0001,origin_0155,5439075634,private_car,type1,car_non_elderly,2.3,True,286.0,False,False
veh_full_origin_0155_0002,origin_0155,5439075634,private_car,type1,car_non_elderly,2.3,True,314.0,False,False
veh_full_origin_0155_0003,origin_0155,5439075634,private_car,type1,car_non_elderly,2.3,True,295.0,False,False
veh_full_origin_0155_0004,origin_0155,5439075634,private_car,type1,car_non_elderly,2.3,True,294.0,False,False
veh_full_origin_0155_0005,origin_0155,5439075634,private_car,type1,car_non_elderly,2.3,True,295.0,False,False
veh_full_origin_0155_0006,origin_0155,5439075634,private_car,type1,car_non_elderly,2.3,True,310.0,False,False
veh_full_origin_0155_0007,origin_0155,5439075634,private_car,type1,car_non_elderly,2.3,True,343.0,False,False
veh_full_origin_0155_0008,origin_0155,5439075634,private_car,type1,car_non_elderly,2.3,True,342.0,False,False
veh_full_origin_0155_0009,origin_0155,5439075634,private_car,type1,car_non_elderly,2.3,True,323.0,False,False
veh_full_origin_0155_0010,origin_0155,5439075634,private_car,type2,car_elderly,2.3,True,492.0,False,False
veh_full_origin_0155_0011,origin_0155,5439075634,private_car,type2,car_elderly,2.3,True,440.0,False,False
veh_full_origin_0155_0012,origin_0155,5439075634,private_car,type2,car_elderly,2.3,True,472.0,False,False
veh_full_origin_0155_0013,origin_0155,5439075634,private_car,type2,car_elderly,2.3,True,484.0,False,False
veh_full_origin_0156_0001,origin_0156,5439075644,private_car,type1,car_non_elderly,2.3,True,2113.0,False,True
veh_full_origin_0156_0002,origin_0156,5439075644,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0156_0003,origin_0156,5439075644,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0156_0004,origin_0156,5439075644,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0157_0001,origin_0157,5439075741,private_car,type1,car_non_elderly,2.3,True,654.0,False,False
veh_full_origin_0157_0002,origin_0157,5439075741,private_car,type1,car_non_elderly,2.3,True,536.0,False,False
veh_full_origin_0157_0003,origin_0157,5439075741,private_car,type1,car_non_elderly,2.3,True,621.0,False,False
veh_full_origin_0158_0001,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,2461.0,False,False
veh_full_origin_0158_0002,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,2785.0,False,False
veh_full_origin_0158_0003,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1458.0,False,False
veh_full_origin_0158_0004,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1472.0,False,False
veh_full_origin_0158_0005,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1548.0,False,False
veh_full_origin_0158_0006,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1668.0,False,False
veh_full_origin_0158_0007,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,6757.0,False,True
veh_full_origin_0158_0008,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0158_0009,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,6700.0,False,True
veh_full_origin_0158_0010,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,6631.0,False,True
veh_full_origin_0158_0011,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1929.0,False,False
veh_full_origin_0158_0012,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,6738.0,False,True
veh_full_origin_0158_0013,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1399.0,False,False
veh_full_origin_0158_0014,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1701.0,False,False
veh_full_origin_0158_0015,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1805.0,False,False
veh_full_origin_0158_0016,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,6744.0,False,True
veh_full_origin_0158_0017,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,6593.0,False,True
veh_full_origin_0158_0018,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,6743.0,False,True
veh_full_origin_0158_0019,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0158_0020,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,2181.0,False,False
veh_full_origin_0158_0021,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,2254.0,False,True
veh_full_origin_0158_0022,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1205.0,False,False
veh_full_origin_0158_0023,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,1360.0,False,False
veh_full_origin_0158_0024,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,6650.0,False,True
veh_full_origin_0158_0025,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0158_0026,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0158_0027,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,6661.0,False,True
veh_full_origin_0158_0028,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,True,4858.0,False,True
veh_full_origin_0158_0029,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0158_0030,origin_0158,5439075911,private_car,type1,car_non_elderly,2.3,False,,True,True
