vehicle_id,vehicle_kind,origin_id,KEY_CODE,from_sumo_edge_id,pickup_edge_id,shelter_id,shelter_name,to_sumo_edge_id,depart,passenger_equivalent
veh_full_origin_0081_0008,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0009,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0010,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0011,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0012,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0013,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0014,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0015,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0016,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0017,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0018,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0019,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0081_0020,private_car,origin_0081,5439072844,5200#0,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0001,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0002,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0003,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0004,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0005,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0006,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0007,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0008,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0009,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0010,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0011,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0012,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0013,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0014,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0015,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0016,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0017,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0018,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0019,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0020,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0021,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0022,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0023,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0024,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0025,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0026,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0027,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0028,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0029,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0030,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0031,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0032,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0033,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0034,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0035,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0036,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0037,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0038,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0039,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0040,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0041,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0042,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0043,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0044,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0045,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0046,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0047,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0048,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0049,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0050,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0051,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0052,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0053,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0054,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0055,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0056,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0057,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0058,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0059,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0060,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0061,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0062,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0063,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0064,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0065,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0066,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0067,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0068,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0069,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0070,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0071,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0072,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0073,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0074,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0075,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0076,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0077,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0078,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0079,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0080,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0082_0081,private_car,origin_0082,5439072911,1470#1,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0001,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0002,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0003,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0004,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0005,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0006,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0007,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0008,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0009,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0010,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0011,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0012,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0013,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0014,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0015,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0016,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0017,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0018,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0019,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0020,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0021,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0022,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0023,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0024,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0025,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0026,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0027,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0028,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0029,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0030,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0031,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0083_0032,private_car,origin_0083,5439072912,9063,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0001,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0002,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0003,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0004,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0005,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0006,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0007,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0008,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0009,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0010,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0011,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0012,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0013,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0014,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0015,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0016,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0017,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0018,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0019,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0020,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0021,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0022,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0023,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0024,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0025,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0026,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0027,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0028,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0029,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0030,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0031,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0032,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0033,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0034,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0035,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0036,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0037,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0038,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0039,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0040,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0041,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0042,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0043,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0044,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0045,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0046,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0047,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0048,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0049,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0050,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0051,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0052,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0053,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0054,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0055,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0056,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0057,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0058,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0059,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0060,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0061,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0062,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0063,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0064,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0065,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0066,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0067,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0068,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0069,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0070,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0071,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0072,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0073,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0074,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0075,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0076,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0077,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0078,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0079,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0080,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0081,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0082,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0083,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0084,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0085,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0086,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0087,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0088,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0089,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0090,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0091,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0092,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0093,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0094,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0095,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0096,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0097,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0098,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0099,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0100,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0101,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
veh_full_origin_0084_0102,private_car,origin_0084,5439072913,1483,,shelter_3,水海道第一高等学校,11531#5,0,2.3
